id,participant_id,scenario,context,form,knowledge,competent,well_prepared,knowledgeable,helpful,likeable,pedantic,t2_response,t2_knewExact,t2_notKnow,t2_fussyPerson,t2_easySpeaker,t2_usualApx,t2_needed,t2_realWorld,t2_purpose,t2_infoNotAvail,t2_infoAvail,t2_cautious,t2_presentation,t2_helpful,t2_easierHearer,t2_emphasis,t2_failure,t2_badInfo,t2_other,t3_appropriate,t3_giveMore,t3_avoidFalse,t3_didntKnow,t3_easierUnderstand,t3_soundSmart,t3_soundEasygoing,t3_easierSpeaker,t3_tooMuchInf,t3_none,t4_speakerType
233,932191,bike,highPr,precise,unknown,4,5,4,5,4,4,"To be prepared and exact. Also, the slightly higher price might help them out in the long run.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2
234,932192,bike,highPr,precise,unknown,6,7,5,7,5,6,He probably looked up the exact receipt for the bike and told them off of that.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
235,932194,bike,highPr,precise,unknown,6,6,4,5,4,3,He was reading the receipt for the bicycle,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
236,932195,cinema,highPr,precise,unknown,5,6,6,5,5,1,She needed to be precise so that Avery knew exactly what time the movie end because of her bus constraints. ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2
237,932196,absence,highPr,precise,unknown,7,6,6,6,6,4,he prefers to be exact,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2
238,932198,conference,highPr,precise,unknown,7,7,7,7,6,2,taylor wanted to make sure he had enough materials for everyone and logan probably wanted the exact number so that taylor wasn't making materials that were not going to be used.,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6
239,932199,cinema,highPr,precise,unknown,7,7,7,7,7,3,"Because Avery asked him what time the movie ends, an exact time so he could see if he would have time to catch a bus.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
240,932201,house,highPr,precise,unknown,7,7,6,7,6,4,I think Dylan answered that way because he knew the exact date the house was bought.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
241,932202,cooking,highPr,precise,unknown,6,6,5,6,5,4,it is probably very important to have accurate measurements when cooking pasta as it can change the texture andd flavor of the dish,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3
242,932203,bike,highPr,precise,unknown,7,7,7,7,7,7,Because when filing a claim its important to be as accurate as possible,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,2
243,932205,cooking,highPr,precise,unknown,7,7,7,7,5,3,"I think it's because both Taylor and Sidney know how long it will take for the pasta to cook, so they prefer to be overly specific. ",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2
244,932206,cooking,highPr,precise,unknown,7,7,7,7,5,7,I think he answered that way because the process needs to be precise and the gravity of the situation requires him to be exact and proficient at what he is doing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7
245,932207,conference,highPr,precise,unknown,6,7,6,6,4,3,"I think Logan has direct access to registration, meaning they know the exact amount of attendees for the event. They're likely someone with high attention to detail.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5
246,932208,house,highPr,precise,unknown,6,6,6,7,4,2,"I think he answered it that way because he knew the exact answer, so there was no need to generalize.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2
247,932210,cooking,highPr,precise,unknown,7,7,6,6,5,4,"I imagine Taylor answered that way because they know the exact amount that the pasta must cook for, for it to be perfectly al dente. Either that, or they are just a very precise person when it comes to details like that and even more-so when it's their profession.",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5
248,932211,conference,highPr,precise,unknown,7,7,7,7,7,7,Because the number of books should be exactly precise so they have enough for each person. ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
249,932212,bike,highPr,precise,unknown,7,7,6,7,4,1,Because it was the honest truth on how much the bicycle cost and that is what insurance is for.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3
250,932213,absence,highPr,precise,unknown,6,6,5,6,4,6,He recognized police authority and seriousness of the interaction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6
251,932214,cooking,highPr,precise,unknown,7,6,6,6,5,6,I think that Sidney was asking how long the pasta has been cooking so Taylor responded with an exact answer. This might be important for pasta to be fully cooked and not overcooked. ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5
252,932215,house,highPr,precise,unknown,7,7,7,7,6,1,Because he knew the exact date the house was bought.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6
253,932216,house,highPr,precise,unknown,7,7,7,6,7,4,he answered that way because he is sure of the date.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2
254,932218,cinema,highPr,precise,unknown,7,7,7,7,6,1,Because in order for Avery to know if she had enough time to catch the bus it was important to be specific. In this way Avery knows exactly hoew much time she has to catch the bus,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5
255,932219,conference,highPr,precise,unknown,6,6,6,6,6,4,He wanted to give an accurate representation of the actual number of attendees.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2
256,932220,cinema,highPr,precise,unknown,7,7,7,7,7,7,Because they know exactly when the movie is set to end.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
257,932222,house,highPr,precise,unknown,7,6,7,7,7,6,he made sure he give him the full answer ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,2
258,932223,bike,highPr,precise,unknown,7,7,7,6,4,6,"because he has a receipt for the bike and know exactly how much it cost, or found a similar one online at that price.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
259,932224,absence,highPr,precise,unknown,5,6,6,4,4,5,To help clear himself from any charges against him.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
260,932225,cinema,highPr,precise,unknown,6,6,6,6,5,5,Specifying the minutes would make a difference since the times are close to each other,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4
261,932226,cinema,highPr,precise,unknown,7,7,7,6,6,1,Because the way the person who asked the question worded it required a precise answer.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
262,932227,conference,highPr,precise,unknown,6,6,6,6,6,2,Logan wanted to be very accurate.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
263,932228,conference,highPr,precise,unknown,7,6,7,6,4,5,"Because Taylor wants to prepare the right number, not about the right number.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
264,932229,cooking,highPr,precise,unknown,4,6,5,5,4,6,Most likely because there is a presumed specific cook time for the pasta to reach the desired texture and he feels the need to be exact. ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6
265,932230,cinema,highPr,precise,unknown,7,7,7,7,7,7,To give Avery a sense of comfort knowing they'll have more time to reach their stop.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
266,932231,cinema,highPr,precise,unknown,6,6,6,6,5,3,Because every minute mattered to whether or not Avery would be able to catch the bus.,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5
267,932232,house,highPr,precise,unknown,7,7,7,7,7,4,because he knows the exact date,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2
268,932234,conference,highPr,precise,unknown,7,7,7,7,7,1,Logan wanted to give an accurate answer so no money was wasted.,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2
269,932235,conference,highPr,precise,unknown,6,6,6,6,4,1,I think it is because he has kept careful track of the number of attendees in order to properly prepare.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6
270,932236,bike,highPr,precise,unknown,6,6,4,6,6,4,Because that was the actual cost of the bike and not an approximation.  I doubt the insurance agent would not want a precise answer. ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
271,932237,bike,highPr,precise,unknown,7,7,7,7,7,1,I think Jamie wanted to be very precise to the insurance agent about the total cost of the bicycle. Jamie wants the insurance agent to know the exact value of the bicycle that was stolen. ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,6
273,932241,conference,highPr,precise,unknown,7,7,7,7,4,1,"That's the specific amount, which means you can prepare the right amount of materials and factor in an appropriate surplus if desired.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,4
274,932243,cooking,highPr,precise,unknown,7,5,7,5,6,6,So to be precise with what he said,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
275,932249,absence,highPr,precise,unknown,6,6,6,6,5,6,"This may be a situation where Mark's health and/or life may be in danger, so Carrie saw fit to provide the most precise information possible in order to give the best help she is able to.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
276,932250,house,highPr,precise,unknown,6,5,7,7,4,1,he knew the exact date,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3
277,932267,conference,highPr,precise,unknown,7,7,7,7,5,4,He wanted to be exactly correct.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
278,932277,cooking,highPr,approx,unknown,7,7,7,7,7,7,Because she provided the information necessary to see if it was al dente,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
279,932288,absence,highPr,approx,unknown,6,5,5,6,5,4,Because he's unsure of the exact date/time range he saw Mark last.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,5
280,932289,conference,highPr,approx,unknown,5,5,5,5,5,2,Logan was not sure all 146 would attend.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6
281,932292,conference,highPr,approx,unknown,4,4,4,5,4,4,"I believe that Logan has some grasp on the number of attendees, but hasn't focused on the details.  He also may be guessing due to his perception of no-shows and the like.",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
282,932298,conference,highPr,approx,unknown,5,6,6,5,5,4,It's common to round when working with numbers that may vary.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,5
283,932299,absence,highPr,approx,unknown,6,7,6,7,4,4,he is not too sure of the time,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4
284,932304,absence,highPr,approx,unknown,7,6,7,7,7,4,Maybe he is not sure of the weeks,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,7
285,932305,cooking,highPr,approx,unknown,4,5,4,5,4,4,Taylor used the specific expression to give an estimate of time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,4
286,932309,bike,highPr,approx,unknown,4,6,5,5,4,4,"He most likely didn't remember the exact amount of money, so he went with a guess estimate.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
287,932310,cinema,highPr,approx,unknown,7,7,6,6,5,4,Because they don't know the exact time because of movie previews and things but is assuming the time based on the length of the movie,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
288,932311,bike,highPr,approx,unknown,4,1,2,3,4,1,"I would guess Jamie said ""about $500"" because s/he was not sure of the price of the bike.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
289,932313,conference,highPr,approx,unknown,2,2,2,2,5,3,I think Logan hasn't checked for the exact number of participants and therefore doesn't know off the top of his head. ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
290,932320,conference,highPr,approx,unknown,7,7,7,6,5,7,maybe hes not sure about the precise number,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
291,932323,cooking,highPr,approx,unknown,6,7,7,4,6,4,I don't think she is necessarily timing the cooking to the second.  She may have experience that allows her to know when it is done.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
292,932325,bike,highPr,approx,unknown,6,6,6,6,6,6,Because it sounds better.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5
293,932326,house,highPr,approx,unknown,4,3,3,3,4,1,Dylan likely does not know the exact date.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6
294,932327,bike,highPr,approx,unknown,7,7,7,7,7,4,"They only care about getting $500, not the whole amount.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4
295,932330,cooking,highPr,approx,unknown,6,6,6,6,4,5,"Because it’s most people answer, they don’t usually do second when referring to Time",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
296,932331,house,highPr,approx,unknown,4,4,4,4,4,4,Because he wants it to feel more casual and not so detailed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
297,932333,cinema,highPr,approx,unknown,6,6,6,6,4,4,"I think Quinn might've answered that way because perhaps  they're not 100% sure about when the movie ends down to the minute. Sometimes the previews go on longer than you expect, and some people like to stay during the ending credits.",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6
298,932335,cinema,highPr,approx,unknown,6,6,6,6,4,4,"Movies don't always start right on time, so giving an exact time is likely to be inaccurate. He also may not know exactly how long the movie is.",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
299,932336,conference,highPr,approx,unknown,6,6,5,6,4,3,"I think it allows the person some wiggle room to maneuver because if they do not the exact number, it seems close enough. It will also help them over prepare just in case that is necessary. ",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,6
300,932337,cinema,highPr,approx,unknown,2,2,2,2,4,2,Quinn didn't know exactly what time the movie would end. ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
301,932338,house,highPr,approx,unknown,6,6,6,6,4,4,"Most likely he did not know the exact date, but could only estimate it based on their family history.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
302,932339,house,highPr,approx,unknown,5,5,5,5,6,2,He probably had an estimate for when the parents bought the house but didn't have the exact information front and center in his mind. He might need to find a document to reference or do more digging to find the exact date they are looking for.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6
303,932341,cooking,highPr,approx,unknown,5,6,6,6,6,1,An exact time would sound snobby and just not how people generally talk.,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,7
304,932342,house,highPr,approx,unknown,3,3,4,4,4,4,because he does not know the specific date.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
305,932347,bike,highPr,approx,unknown,4,5,4,4,4,4,He probably doesn't know the exact amount.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
306,932348,bike,highPr,approx,unknown,5,4,5,6,6,5,I think Jamie was 100% sure and just estimated as close as she could get to provide and estimated price.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6
308,932351,house,highPr,approx,unknown,2,2,5,5,6,1,I assumed he didn't know the exact year and just knows around the time that they bought it.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
309,932353,bike,highPr,approx,unknown,7,7,7,7,6,7,Maybe he didn't have the receipt in front of him and vaguely remembers it costing somewhere around $500.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
310,932354,bike,highPr,approx,unknown,5,6,5,5,4,3,"He probably doesn't have his receipt or exact paperwork in front of him, but does remember approximately what he paid for the bike.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
311,932355,cinema,highPr,approx,unknown,5,6,5,4,4,2,Because Quinn wasn't sure when exactly the movie would end.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7
312,932356,absence,highPr,approx,unknown,2,2,2,3,4,1,they don't remember a more exact timeframe,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
313,932357,conference,highPr,approx,unknown,7,7,7,7,7,6,He wasn't aware of exactly how many attendees there would be.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
314,932358,absence,highPr,approx,unknown,3,3,3,3,4,2,They are not sure of the exact date when they last saw their colleague Mark,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,3
315,932363,cinema,highPr,approx,unknown,5,7,6,7,5,5,Quinn wanted to make it clear that Avery might miss the bus.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
316,932365,cooking,highPr,approx,unknown,3,3,6,2,4,4,Because they did not actually know the correct answer and were just estimating,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
317,932366,bike,highPr,approx,unknown,5,5,5,4,5,4,In hopes that they offer more than 500.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5
318,932368,conference,highPr,approx,unknown,5,5,5,5,4,4,Logan was giving a estimate of how many were attending instead of actual number. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3
319,932369,house,highPr,approx,unknown,6,5,6,6,6,5,He didn't know the exact information. ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
320,932370,conference,highPr,approx,unknown,7,7,7,7,4,4,I think he rounded up a bit to give wiggle room. ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,7
321,932372,house,highPr,approx,unknown,5,3,5,5,4,4,I don't think he knew the exact date and only had an estimate.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
323,932375,cinema,highPr,approx,unknown,5,4,4,4,4,4,So her friend would be more likely to say yes.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3
324,932376,absence,highPr,approx,unknown,1,1,1,1,1,1,Carter isn't sure exactly when he last saw Mark so he didn't give specifics. ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1
325,932379,absence,highPr,approx,unknown,3,2,3,2,3,1,Maybe because he hasn't thought about exactly how long it had been.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3
326,932382,house,highPr,approx,unknown,5,3,4,4,5,4,He was not sure about the date ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
327,932383,absence,highPr,approx,unknown,5,4,5,5,4,2,"Most people don't speak in expressions that precise. Saying ""a couple of weeks"" is usually sufficient and allows for some error.",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,6
328,932384,absence,highPr,approx,unknown,4,4,4,3,4,4,He probably couldn't remember the exact day of the last time he saw him. If Mark was just a colleague he probably didn't commit their interaction to memory. ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,6
330,932387,bike,highPr,approx,unknown,7,7,6,7,5,4,"Not everyone remembers the exact price of what they paid for a specific thing such as a bicycle. Getting your bike stolen is not something you'd expect to happen everyday so knowing the exact price is not something you typically have to know off the bat. This was obviously an unexpected situation, and Jamie said ""about $500"" as a reasonable estimate on how much their bike cost them.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
332,932391,conference,highPr,approx,unknown,5,3,6,4,5,1,He didn't know the exact number of attendees so estimated based on his existing knowledge. ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,5
333,932393,absence,highPr,approx,unknown,4,4,4,4,4,4,He might be being intentionally vague but on the other hand sometimes it's hard to recall  a precise date for something that didn't seem significant at the time. ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,3
334,932395,cinema,highPr,approx,unknown,4,3,4,4,3,3,He wanted to absolve responsibility in case he was wrong,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3
335,932397,cinema,highPr,approx,unknown,5,5,5,5,5,5,"I think Quinn answered ""at around 12"" because he was not exactly sure what time that the movie would end. This may be due to lack of knowledge or could also be due to external factors such as the movie starting late due to in-theatre advertisements.",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6
336,932398,cinema,highPr,approx,unknown,7,7,7,7,4,7,to imply that there is not enough time to go an see the movie ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,3
337,932399,absence,highPr,approx,unknown,4,2,3,1,4,3,It's more common to say a couple of weeks ago then the exact amount of time ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3
338,932401,cinema,highPr,approx,unknown,5,5,6,6,5,2,Quinn probably answered that way because they didn't know for sure exactly what time the movie ends and just gave a best guess.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2
339,932402,bike,highPr,approx,unknown,4,4,4,4,4,4,"Forgot the actual number, it's an estimate or rounded up.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
340,932403,conference,highPr,approx,unknown,6,5,5,6,4,3,"I think he answered that way because he isn't sure. Maybe not all attendees have confirmed thier registration, or he does not have the info infront of him. I would assume that if there was a finallized number or if he knew the exact number he would have givin a specific answer.",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
341,932404,bike,highPr,approx,unknown,5,5,4,4,5,4,Because they are probably not sure about the exact price. I doubt they have kept the receipt. ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,6
342,932405,cinema,highPr,approx,unknown,5,6,6,6,5,2,"Because the movie could start a couple minutes late - or early. Either way, Avery won't make his bus.",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2
343,932407,cinema,highPr,approx,unknown,4,4,4,4,4,4,Sometimes movies do not let out at a specific time.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
345,932409,conference,highPr,approx,unknown,4,3,4,5,4,4,I believe he answered that way since he didnt know how many were attending off the top of his head.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3
346,932410,cooking,highPr,approx,unknown,2,2,2,2,4,2,i don't think taylor took careful note of when the pasta began cooking,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
347,932411,house,highPr,approx,unknown,4,4,5,5,4,1,I think Dylan answered that way because Dylan doesn't know the exact date that they purchased it. He was estimating a timeframe.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2
348,932412,absence,highPr,approx,unknown,5,4,4,5,5,4,"because you are not an event notebook, its a human",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
349,932413,conference,highPr,approx,unknown,5,6,6,6,5,4,150 is a round enough number and he probably does not have an exact number,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
350,932414,absence,highPr,approx,unknown,5,5,5,5,5,5,to be vague ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
351,932415,cooking,highPr,approx,unknown,4,4,4,5,5,4,She cares but not THAT much.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
352,932416,house,highPr,approx,unknown,6,7,5,6,6,3,He isn't sure.  ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
353,932417,house,highPr,approx,unknown,7,7,7,7,7,1,He might have looked up the information and forgotten the exact date.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
